"Riqueza","Manejo","Perturbación","Nivel_perturbación","Tipo_de_permanencia","Permanencia_promedio","Permanencia_mediana","Riesgo_absoluto","Riesgo_relativo"
"Monocultivo Calabaza","Herbicida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.14,"Quelites",0.235192274716841,0.236443376558573,0.0552207426451358,0.234789780878724
"Monocultivo Calabaza","Herbicida","Arvenses",0.14,"Conjunta",0.235192274716841,0.236443376558573,0.0552207426451358,0.234789780878724
"Monocultivo Calabaza","Herbicida","Arvenses",0.25,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.25,"Quelites",0.208018934069221,0.207389768273419,0.0529444680234896,0.254517543128414
"Monocultivo Calabaza","Herbicida","Arvenses",0.25,"Conjunta",0.208018934069221,0.207389768273419,0.0529444680234896,0.254517543128414
"Monocultivo Calabaza","Herbicida","Arvenses",0.5,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.5,"Quelites",0.102582023558795,0.0976914048930688,0.0373273500351694,0.36387808253534
"Monocultivo Calabaza","Herbicida","Arvenses",0.5,"Conjunta",0.102582023558795,0.0976914048930688,0.0373273500351694,0.36387808253534
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0,"Maíz",0.512247065620175,0.5,0.0709582180106349,0.138523425067797
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0,"Frijol",0.512247065620175,0.5,0.0709582180106349,0.138523425067797
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0,"Quelites",0.4,0.4,3.05578830330322e-17,7.63947075825805e-17
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0,"Conjunta",0.449887584720078,0.444444444444444,0.0315369857825044,0.0700997023559272
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Maíz",0.420593778204897,0.403882833407672,0.0913519901154182,0.217197673501758
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Frijol",0.420593778204897,0.403882833407672,0.0913519901154182,0.217197673501758
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Quelites",0.29020312089938,0.298292302570497,0.0488323332014795,0.168269497068609
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Conjunta",0.344602551543773,0.346986946474352,0.0505875317711251,0.1467996436605
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Quelites",0.277220252418596,0.280403988079723,0.0399293152220069,0.144034625441848
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Conjunta",0.330573175692731,0.334740936036116,0.0527697004214479,0.159630920781357
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Maíz",0.389251091709327,0.393039505509272,0.104218700416369,0.267741575132678
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Frijol",0.389251091709327,0.393039505509272,0.104218700416369,0.267741575132678
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Quelites",0.219808597323516,0.222669531699949,0.0392660307815214,0.178637374787162
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Conjunta",0.284273759049903,0.283429454023822,0.0541717775569386,0.190562005223384
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Maíz",0.109319560155465,0.104748418359767,0.0930114582819106,0.850821739034051
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Frijol",0.109319560155465,0.104748418359767,0.0930114582819106,0.850821739034051
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Quelites",0.100875496466082,0.0972851770108085,0.0384072861891703,0.380739501015334
"Maíz-Frijol-Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Conjunta",0.117566690314416,0.118037780188649,0.0449038711998465,0.381943823371716
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0,"Maíz",0.51434534861238,0.5,0.0681151629996737,0.132430794180286
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0,"Frijol",0.51434534861238,0.5,0.0681151629996737,0.132430794180286
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0,"Quelites",0.4,0.4,2.43186486012615e-17,6.07966215031537e-17
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0,"Conjunta",0.450820154938835,0.444444444444444,0.0302734057776327,0.067151846353764
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.1,"Maíz",0.426546146431767,0.412985337968766,0.0966749629224897,0.226645964876756
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.1,"Frijol",0.426546146431767,0.412985337968766,0.0966749629224897,0.226645964876756
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.1,"Quelites",0.291346484247111,0.302167149594752,0.0484157526971722,0.166179292749273
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.1,"Conjunta",0.347798557504771,0.350050955516105,0.0521657171657507,0.149988308002212
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.14,"Quelites",0.277356889584116,0.280190745934139,0.0399482576667776,0.144031964472483
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.14,"Conjunta",0.332122857094713,0.337418728372838,0.0533174643273303,0.160535365718974
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.25,"Maíz",0.388007179821905,0.388587325281585,0.103598243262349,0.267000840834698
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.25,"Frijol",0.388007179821905,0.388587325281585,0.103598243262349,0.267000840834698
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.25,"Quelites",0.220600807221303,0.223517897115665,0.0382802784764547,0.173527372626758
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.25,"Conjunta",0.284723102134812,0.283270692946634,0.053343051590046,0.187350626591547
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.5,"Maíz",0.127156581210941,0.124784167884181,0.0919198813771618,0.722887329163682
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.5,"Frijol",0.127156581210941,0.124784167884181,0.0919198813771618,0.722887329163682
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.5,"Quelites",0.101190487745087,0.0970406728253375,0.0384963919696905,0.380434888965734
"Maíz-Frijol","Herbicida-Insecticida","Arvenses",0.5,"Conjunta",0.116665007767789,0.117901623060793,0.0437019052092083,0.37459308532506
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0,"Maíz",0.515620176063404,0.500232867598137,0.0709459644723681,0.137593460779634
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0,"Quelites",0.4,0.4,3.15600458886101e-17,7.89001147215253e-17
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0,"Conjunta",0.433034336018115,0.428637962170896,0.0202702755635337,0.0468098575044307
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Maíz",0.414286693146301,0.386085729642569,0.0943049221032666,0.227632032752652
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Quelites",0.291005752867793,0.297110997298625,0.0471822527646669,0.16213512035311
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Conjunta",0.323952884385185,0.328779739072144,0.0429195522225114,0.13248701984539
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Quelites",0.279543658781489,0.281712003650893,0.0388055209772525,0.138817389549822
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Conjunta",0.312568447399586,0.314969344041863,0.0431543400498473,0.138063647846959
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Maíz",0.395476554848,0.395311453449431,0.0909090306257428,0.229872111282762
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Quelites",0.217048163862799,0.221185181497083,0.0384868199718003,0.17731926078918
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Conjunta",0.258414115115038,0.257858429856295,0.0434606700052687,0.168182260423048
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Maíz",0.139248031194785,0.124634600053149,0.0734073519003217,0.527169765133963
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Quelites",0.10326360881591,0.103815925952696,0.0366070621682646,0.354501092766618
"Maíz-Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Conjunta",0.111555638192284,0.111622629406571,0.038826532705879,0.348046350099807
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0,"Maíz",0.517764790982502,0.501109446407358,0.0678449101995952,0.131034229019037
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0,"Quelites",0.4,0.4,3.20493781063927e-17,8.01234452659818e-17
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0,"Conjunta",0.433647083137858,0.428888413259245,0.0193842600570272,0.044700542931739
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.1,"Maíz",0.421752331911545,0.392293858168378,0.100994587893158,0.239464207430488
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.1,"Quelites",0.291954437267943,0.300073915151057,0.0467605640282797,0.160163909361531
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.1,"Conjunta",0.326440173235911,0.334936529142514,0.0440860611919331,0.135050967394485
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.14,"Quelites",0.27955555155371,0.281740930355074,0.0388242897129368,0.138878621787904
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.14,"Conjunta",0.313720746858842,0.316953769937003,0.0434715800310211,0.138567756408476
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.25,"Maíz",0.394094830841933,0.384597806215722,0.090301953864258,0.229137625762154
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.25,"Quelites",0.217472578245676,0.221482875490683,0.0378635145910334,0.174107075459691
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.25,"Conjunta",0.258630533367697,0.255219952296277,0.0430106365586596,0.166301464868075
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.5,"Maíz",0.183392995605624,0.183182181915177,0.0584820805441984,0.318889390246729
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.5,"Quelites",0.103706206950451,0.103984313151887,0.0366176278023737,0.353090030762277
"Monocultivo Maíz","Herbicida-Insecticida","Arvenses",0.5,"Conjunta",0.111651095615484,0.11176272601894,0.0389379573601459,0.348746755645326
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0,"Quelites",0.4,0.4,3.34744836935923e-17,8.36862092339806e-17
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0,"Conjunta",0.4,0.4,3.34744836935923e-17,8.36862092339806e-17
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Quelites",0.298718669193988,0.296435255597895,0.0519778903346448,0.174002818353782
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.1,"Conjunta",0.298718669193988,0.296435255597895,0.0519778903346448,0.174002818353782
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Quelites",0.285198718851769,0.28374497632372,0.0445418940720918,0.156178450770819
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.14,"Conjunta",0.285198718851769,0.28374497632372,0.0445418940720918,0.156178450770819
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Quelites",0.221272530515362,0.223942132287942,0.0401060948322698,0.181252027709266
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.25,"Conjunta",0.221272530515362,0.223942132287942,0.0401060948322698,0.181252027709266
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Quelites",0.103626542899322,0.10292860271218,0.0374950999440389,0.36182911148997
"Monocultivo Calabaza","Herbicida-Insecticida","Arvenses",0.5,"Conjunta",0.103626542899322,0.10292860271218,0.0374950999440389,0.36182911148997
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0,"Maíz",0.401094191914691,0.401063330841724,0.00860165456724597,0.0214454727608608
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0,"Frijol",0.401094191914691,0.401063330841724,0.00860165456724597,0.0214454727608608
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0,"Calabaza",0.401094191914691,0.401063330841724,0.00860165456724597,0.0214454727608608
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0,"Quelites",0.25,0.25,9.25185853854297e-18,3.70074341541719e-17
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0,"Conjunta",0.314754653677725,0.314741427503596,0.00368642338596256,0.0117120536357091
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.1,"Maíz",0.398754077814464,0.383742107031287,0.0853553614317475,0.214055143710562
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.1,"Frijol",0.398754077814464,0.383742107031287,0.0853553614317475,0.214055143710562
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.1,"Calabaza",0.398754077814464,0.383742107031287,0.0853553614317475,0.214055143710562
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.1,"Quelites",0.25,0.25,1.55315031144431e-17,6.21260124577725e-17
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.1,"Conjunta",0.31375174763477,0.307318045870552,0.0365808691850346,0.116591762311448
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.14,"Maíz",0.39056522777408,0.360971079862032,0.0981713934441122,0.251357229120506
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.14,"Frijol",0.39056522777408,0.360971079862032,0.0981713934441122,0.251357229120506
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.14,"Calabaza",0.39056522777408,0.360971079862032,0.0981713934441122,0.251357229120506
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.14,"Quelites",0.250383406309644,0.25,0.003834063096441,0.0153127683377687
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.14,"Conjunta",0.3107044301727,0.297828787394892,0.0421148065414317,0.135546205498334
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.25,"Maíz",0.413660702773038,0.492720149916878,0.134308818675243,0.324683533569622
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.25,"Frijol",0.413660702773038,0.492720149916878,0.134308818675243,0.324683533569622
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.25,"Calabaza",0.413660702773038,0.492720149916878,0.134308818675243,0.324683533569622
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.25,"Quelites",0.250710261527798,0.25,0.00501306263700146,0.0199954425736404
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.25,"Conjunta",0.320577111232585,0.354022921392948,0.0575070452131772,0.179385998557629
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.5,"Maíz",0.432311558481023,0.522802818774099,0.139010440076292,0.321551523083773
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.5,"Frijol",0.432311558481023,0.522802818774099,0.139010440076292,0.321551523083773
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.5,"Calabaza",0.432311558481023,0.522802818774099,0.139010440076292,0.321551523083773
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.5,"Quelites",0.253398606985081,0.25,0.0108704272242573,0.0428985279500659
"Maíz-Frijol-Calabaza","Desyerbe","Herbívoros",0.5,"Conjunta",0.327116087350364,0.366921283608899,0.0615067917644352,0.188027413334023
"Maíz-Frijol","Desyerbe","Herbívoros",0,"Maíz",0.401021592789941,0.401213820022673,0.00859791939301728,0.0214400410042782
"Maíz-Frijol","Desyerbe","Herbívoros",0,"Frijol",0.401021592789941,0.401213820022673,0.00859791939301728,0.0214400410042782
"Maíz-Frijol","Desyerbe","Herbívoros",0,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe","Herbívoros",0,"Quelites",0.4,0.4,2.67563306873912e-17,6.6890826718478e-17
"Maíz-Frijol","Desyerbe","Herbívoros",0,"Conjunta",0.400291883654269,0.400346805720764,0.00245654839800494,0.00613689284823634
"Maíz-Frijol","Desyerbe","Herbívoros",0.1,"Maíz",0.398505540262708,0.384041992328054,0.0926535234107747,0.232502472486818
"Maíz-Frijol","Desyerbe","Herbívoros",0.1,"Frijol",0.398505540262708,0.384041992328054,0.0926535234107747,0.232502472486818
"Maíz-Frijol","Desyerbe","Herbívoros",0.1,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe","Herbívoros",0.1,"Quelites",0.4,0.4,2.95217197065107e-17,7.38042992662766e-17
"Maíz-Frijol","Desyerbe","Herbívoros",0.1,"Conjunta",0.399573011503631,0.395440569236587,0.0264724352602213,0.0662518100524434
"Maíz-Frijol","Desyerbe","Herbívoros",0.14,"Maíz",0.395056327745069,0.36115548455804,0.0974144067511917,0.246583587984075
"Maíz-Frijol","Desyerbe","Herbívoros",0.14,"Frijol",0.395056327745069,0.36115548455804,0.0974144067511917,0.246583587984075
"Maíz-Frijol","Desyerbe","Herbívoros",0.14,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe","Herbívoros",0.14,"Quelites",0.400153379743993,0.4,0.00153379743992814,0.00383302382928622
"Maíz-Frijol","Desyerbe","Herbívoros",0.14,"Conjunta",0.398848863955234,0.388928735525447,0.0278148093418907,0.0697377173550445
"Maíz-Frijol","Desyerbe","Herbívoros",0.25,"Maíz",0.406188568669311,0.492598276248857,0.140468634328836,0.345821239600652
"Maíz-Frijol","Desyerbe","Herbívoros",0.25,"Frijol",0.406188568669311,0.492598276248857,0.140468634328836,0.345821239600652
"Maíz-Frijol","Desyerbe","Herbívoros",0.25,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe","Herbívoros",0.25,"Quelites",0.400284104611119,0.4,0.00200522505480059,0.00500950457862594
"Maíz-Frijol","Desyerbe","Herbívoros",0.25,"Conjunta",0.402034423127175,0.426456650356816,0.0400607305358814,0.0996450259763182
"Maíz-Frijol","Desyerbe","Herbívoros",0.5,"Maíz",0.428449358050624,0.522802818774099,0.139394548514119,0.325346615404775
"Maíz-Frijol","Desyerbe","Herbívoros",0.5,"Frijol",0.428449358050624,0.522802818774099,0.139394548514119,0.325346615404775
"Maíz-Frijol","Desyerbe","Herbívoros",0.5,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe","Herbívoros",0.5,"Quelites",0.401359424596072,0.4,0.00434810867887541,0.0108334535391846
"Maíz-Frijol","Desyerbe","Herbívoros",0.5,"Conjunta",0.407214028871034,0.435090379548789,0.0411627418727068,0.101083801034132
"Maíz-Calabaza","Desyerbe","Herbívoros",0,"Maíz",0.401083003650696,0.400720899198329,0.00867503368668341,0.0216290234383467
"Maíz-Calabaza","Desyerbe","Herbívoros",0,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe","Herbívoros",0,"Calabaza",0.401083003650696,0.400720899198329,0.00867503368668341,0.0216290234383467
"Maíz-Calabaza","Desyerbe","Herbívoros",0,"Quelites",0.25,0.25,1.18350172082288e-17,4.73400688329152e-17
"Maíz-Calabaza","Desyerbe","Herbívoros",0,"Conjunta",0.300361001216899,0.300240299732776,0.00289167789556114,0.0096273413786931
"Maíz-Calabaza","Desyerbe","Herbívoros",0.1,"Maíz",0.399261960875402,0.384068039723446,0.0853859855059447,0.213859555562798
"Maíz-Calabaza","Desyerbe","Herbívoros",0.1,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe","Herbívoros",0.1,"Calabaza",0.399261960875402,0.384068039723446,0.0853859855059447,0.213859555562798
"Maíz-Calabaza","Desyerbe","Herbívoros",0.1,"Quelites",0.25,0.25,1.67372418467961e-17,6.69489673871845e-17
"Maíz-Calabaza","Desyerbe","Herbívoros",0.1,"Conjunta",0.299753986958467,0.294689346574482,0.0284619951686482,0.0949511813252107
"Maíz-Calabaza","Desyerbe","Herbívoros",0.14,"Maíz",0.390555653208712,0.360705757495357,0.0981719824868048,0.251364899420216
"Maíz-Calabaza","Desyerbe","Herbívoros",0.14,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe","Herbívoros",0.14,"Calabaza",0.390555653208712,0.360705757495357,0.0981719824868048,0.251364899420216
"Maíz-Calabaza","Desyerbe","Herbívoros",0.14,"Quelites",0.250383449359982,0.25,0.00383449359982034,0.0153144850812699
"Maíz-Calabaza","Desyerbe","Herbívoros",0.14,"Conjunta",0.297297168987275,0.287222632028545,0.0328613886566707,0.110533809550259
"Maíz-Calabaza","Desyerbe","Herbívoros",0.25,"Maíz",0.413674614058603,0.492618640672891,0.134305673370881,0.324665011597387
"Maíz-Calabaza","Desyerbe","Herbívoros",0.25,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe","Herbívoros",0.25,"Calabaza",0.413674614058603,0.492618640672891,0.134305673370881,0.324665011597387
"Maíz-Calabaza","Desyerbe","Herbívoros",0.25,"Quelites",0.250710261527798,0.25,0.00501306263700146,0.0199954425736404
"Maíz-Calabaza","Desyerbe","Herbívoros",0.25,"Conjunta",0.305055688984806,0.330872880224297,0.0447886536211889,0.146821237034592
"Maíz-Calabaza","Desyerbe","Herbívoros",0.5,"Maíz",0.432305162309354,0.522802818774099,0.139023129405889,0.321585633313362
"Maíz-Calabaza","Desyerbe","Herbívoros",0.5,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe","Herbívoros",0.5,"Calabaza",0.432305162309354,0.522802818774099,0.139023129405889,0.321585633313362
"Maíz-Calabaza","Desyerbe","Herbívoros",0.5,"Quelites",0.253398606985081,0.25,0.0108704272242573,0.0428985279500659
"Maíz-Calabaza","Desyerbe","Herbívoros",0.5,"Conjunta",0.310731360900521,0.340938776140254,0.047754239474612,0.153683359594657
